$GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  APR 27, 2025 19:38:50

*RUN   1        : 0 KG N/HA DRY             CSCER048 SWSW7501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : SWSW7501 WH N RESPONSE,SWIFT CURRENT  7FE(N)*2IR  (DSSAT3)
 DATA PATH      : C:\DSSAT48\Wheat\
 TREATMENT  1   : 0 KG N/HA DRY             CSCER048
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNWLD SNWSD  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
 1975 168    36    23  12.5  -6.0 13.41  3.41  0.16  2.48  35.8  0.21 0.026  0.24   395    14    58   323    75   248     0  0.00     0     0   211     0     0 0.248  65.1     0     0   340   281  0.41  0.77  51.8  99.9  3.16  0.00  0.00  0.00  0.08  0.08  0.08   2.0  0.00  0.00  0.10  0.00
 1975 169    37    24  13.5  -6.0 13.55  3.55  0.17  2.52  49.0  0.23 0.028  0.25   440    14    65   361    81   280     0  0.00     0     0   240     0     0 0.287  66.5     0     0   373   280  0.43  0.77  52.0  75.0  2.45  0.00  0.00  0.00  0.07  0.07  0.07   2.0  0.00  0.00  0.09  0.00
 1975 170    38    25  11.5  -6.0 13.66  3.66  0.18  2.56  46.6  0.24 0.030  0.27   482    14    71   397    86   311     0  0.00     0     0   268     0     0 0.324  67.5     0     0   401   279  0.45  0.77  71.0  99.9  3.15  0.00  0.00  0.00  0.05  0.05  0.05   2.0  0.00  0.00  0.06  0.00
 1975 171    39    26  12.5  -6.0 13.79  3.79  0.20  2.59  43.5  0.26 0.032  0.29   522    14    77   431    92   339     0  0.00     0     0   293     0     0 0.368  67.9     0     0   431   278  0.46  0.78  69.6  99.9  3.54  0.00  0.00  0.00  0.04  0.04  0.04   2.0  0.00  0.00  0.05  0.00
 1975 172    40    27  15.0  -6.0 13.95  3.95  0.21  2.62  72.2  0.28 0.035  0.31   588    14    86   487   100   387     0  0.00     0     0   337     0     0 0.426  69.2     0     0   469   276  0.48  0.78  63.1  62.1  2.22  0.00  0.00  0.00  0.03  0.03  0.03   2.0  0.00  0.00  0.05  0.00
 1975 173    41    28  16.0  -6.0 21.04  4.11  0.23  2.65  63.9  0.30 0.039  0.34   646    14    94   537   111   426     0  0.00     0     0   370     0     0 0.495  68.9     0     0   509   275  0.50  0.78  62.1  68.9  2.81  0.00  0.00  0.00  0.02  0.02  0.02   1.8  0.00  0.00  0.05  0.00
 1975 174    42    29  17.5  -6.0 21.22  4.29  0.25  2.69  90.8  0.35 0.045  0.39   726    14   106   606   127   479     0  0.00     0     0   413     0 2.979 0.577  68.1     0     0   554   272  0.52  0.79  62.3  47.6  2.12  0.00  0.00  0.00  0.01  0.01  0.01   1.0  0.00  0.00  0.05  0.00
 1975 175    43    30  22.5  -6.0 21.45  4.52  0.28  2.70  99.8  0.39 0.051  0.44   813    14   118   681   144   537     0  0.00     0     0   460     0 6.836 0.696  67.6     0     0   612   270  0.55  0.79  63.5  40.6  1.99  0.00  0.00  0.00  0.00  0.00  0.00   1.0  0.00  0.17  0.05  0.00
 1975 176    44    31  20.0  -6.0 21.65  4.73  0.31  2.70  86.1  0.43 0.058  0.49   889    14   129   746   163   583     0  0.00     0     0   495     0 10.28 0.814  66.3     0     0   663   267  0.58  0.79  87.6  68.7  2.73  0.00  0.00  0.00  0.00  0.00  0.00   1.1  0.00  0.00  0.05  0.00
 1975 177    45    32  14.0  -6.0 21.80  4.87  0.33  2.70  61.4  0.47 0.063  0.53   943    14   136   792   176   616     0  0.00     0     0   520     0 12.71 0.905  65.6     0     0   699   266  0.60  0.80  88.0  99.9  4.65  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.04  0.00
 1975 178    46    33  13.0  -6.0 21.93  5.01  0.35  2.70 134.4  0.50 0.068  0.57  1064    14   153   897   189   708     0  0.00     0     0   604     0 14.97     1  67.3     0     0   733   264  0.61  0.80  79.1  45.3  2.30  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.02  0.00
 1975 179    47    34  13.5  -6.0 22.07  5.15  0.37  2.70 150.9  0.55 0.075  0.62  1201    14   171  1016   208   808     0  0.00     0     0   692     0 16.77 1.096  68.1     0     0   768   263  0.63  0.80  75.2  38.3  2.28  0.00  0.00  0.00  0.00  0.00  0.00   1.5  0.00  0.00  0.01  0.00
 1975 180    48    35  15.5  -6.0 22.23  5.31  0.41  2.70 153.9  0.62 0.087  0.71  1341    14   189  1138   239   899     0  0.00     0     0   764     0 17.62 1.229  67.1     0     0   807   261  0.65  0.80  74.3  35.7  2.41  0.00  0.00  0.00  0.00  0.00  0.00   0.9  0.00  0.00  0.00  0.00
 1975 181    49    36  16.0  -6.0 22.39  5.47  0.45  2.70 168.1  0.70 0.100  0.80  1495    14   209  1272   271  1001     0  0.00     0     0   845     0 18.53 1.380  66.4     0     0   849   259  0.66  0.80  73.3  31.7  2.40  0.00  0.00  0.00  0.00  0.00  0.00   0.8  0.00  0.00  0.00  0.00
 1975 182    50    37  19.0  -6.0 22.59  5.67  0.49  2.68 167.4  0.79 0.115  0.91  1648    14   228  1406   309  1097     0  0.00     0     0   914     0 19.60 1.578  65.0     0     0   897   257  0.69  0.81  72.7  29.9  2.52  0.00  0.00  0.00  0.01  0.01  0.01   0.6  0.00  0.00  0.00  0.00
 1975 183    51    38  20.5  -6.0 30.53  5.88  0.53  2.59 173.5  0.89 0.131  1.02  1807    14   248  1545   347  1197     0  0.00     0     0   985     0 20.77 1.811  63.8     0     0   948   255  0.71  0.81  72.1  26.7  2.20  0.00  0.00  0.00  0.04  0.04  0.04   0.6  0.00  0.03  0.00  0.00
 1975 184    52    39  21.5  -6.0 31.65  6.10  0.57  2.51 147.5  0.99 0.149  1.14  1941    14   265  1663   389  1274     0  0.00     0     0  1028     0 21.99 2.078  61.8     0     0   999   254  0.73  0.81  84.6  35.2  2.61  0.00  0.00  0.00  0.07  0.07  0.07   0.5  0.00  0.10  0.00  0.00
 1975 185    53    40  25.0  -6.0 32.94  6.35  0.60  2.43 180.3  1.08 0.167  1.25  2106    14   285  1807   430  1377     0  0.00     0     0  1096     0 23.42 2.409  60.7     0     0  1086   252  0.76  0.81  83.3  25.1  2.34  0.00  0.00  0.00  0.10  0.10  0.10   0.7  0.00  0.33  0.00  0.00
 1975 186    54    41  23.5  -6.0 34.15  6.60  0.64  2.45 202.1  1.21 0.191  1.40  2292    14   307  1970   484  1487     0  0.00     0     0  1155     0 24.77 2.743  58.6     0     0  1168   249  0.79  0.81  79.8  22.2  2.33  0.00  0.00  0.00  0.10  0.10  0.10   0.5  0.00  0.23  0.00  0.00
 1975 187    55    42  25.5  -6.0 35.47  6.86  0.67  2.26 215.5  1.31 0.214  1.53  2489    14   331  2145   530  1614     0  0.00     0     0  1234     0 26.24 3.135  57.5     0     0  1168   247  0.81  0.82  79.0  18.4  2.10  0.00  0.00  0.00  0.12  0.12  0.12   0.5  0.05  0.37  0.00  0.00
 1975 188    56    43  19.0  -6.0 36.45  7.05  0.71  2.34 195.2  1.45 0.243  1.69  2669    14   351  2303   591  1713     0  0.00     0     0  1271     0 27.34 3.449  55.2     0     0  1168   246  0.83  0.82  76.9  23.5  2.98  0.00  0.00  0.00  0.13  0.13  0.13   0.4  0.00  0.00  0.00  0.00
 1975 189    57    44  17.5  -6.0 37.36  7.23  0.74  2.24 216.0  1.60 0.275  1.87  2868    14   374  2479   656  1824     0  0.00     0     0  1312     0 28.36 3.757  52.9     0     0  1167   243  0.84  0.82  86.3  23.3  2.79  0.00  0.00  0.00  0.17  0.17  0.17   0.3  0.00  0.00  0.00  0.00
 1975 190    58    45  19.0  -6.0 38.34  7.43  0.77  2.11 211.7  1.75 0.308  2.05  3063    14   397  2652   722  1929     0  0.00     0     0  1344     0 29.46 4.112  50.7     0     0  1167   242  0.86  0.82  95.7  23.7  2.73  0.00  0.00  0.00  0.22  0.22  0.22   0.3  0.00  0.00  0.00  0.00
 1975 191    59    46  17.0  -6.0 39.22  7.60  0.80  2.02 240.9  1.87 0.342  2.21  3285    14   423  2848   780  2068     0  0.00     0     0  1403     0 30.46 4.450  49.3     0     0  1167   240  0.88  0.82  91.3  19.8  2.53  0.00  0.00  0.00  0.25  0.25  0.25   0.4  0.00  0.00  0.00  0.00
 1975 192    60    47  18.0  -6.0 40.17  7.79  0.82  1.97 234.5  2.00 0.376  2.38  3501    14   448  3039   839  2200     0  0.00     0     0  1452     0 31.52 4.831  47.8     0     0  1167   239  0.90  0.82 100.1  21.4  2.66  0.00  0.00  0.00  0.27  0.27  0.27   0.3  0.00  0.00  0.00  0.00
 1975 193    61    48  20.5  -6.0 41.36  7.79  0.81  1.93 235.2  1.98 0.406  2.39  3719    14   473  3232   832  2394     0  0.00     0     0  1517     7 31.52 5.290  47.0     0     0  1167   238  0.92  0.82 108.6  21.4  2.59  0.00  0.00  0.00  0.29  0.29  0.29   0.7  0.00  0.03  0.00  0.00
 1975 194    62    49  22.0  -6.0 42.64  7.79  0.81  2.03 225.1  1.95 0.436  2.39  3929    14   495  3420   824  2582     0  0.00     0     0  1580    14 31.52 5.810  46.4     0     0  1167   237  0.93  0.83 104.3  21.8  2.91  0.00  0.00  0.00  0.25  0.25  0.25   0.8  0.00  0.13  0.00  0.00
 1975 195    63    50  23.5  -6.0 44.00  7.79  0.81  2.13 253.6  1.93 0.470  2.40  4166    14   518  3633   816  2796     0  0.00     0     0  1652    21 31.52 6.391  45.7     0     0  1167   236  0.95  0.84  99.5  19.3  2.81  0.00  0.00  0.00  0.21  0.21  0.21   0.9  0.00  0.23  0.00  0.00
 1975 196    64    51  23.5  -6.0 45.37  7.79  0.80  2.25 253.4  1.90 0.504  2.40  4404    14   540  3849   808  3013     0  0.00     0     0  1724    29 31.52 7.000  45.1     0     0  1167   235  0.97  0.85 120.0  24.2  3.08  0.00  0.00  0.00  0.17  0.17  0.17   0.8  0.00  0.23  0.00  0.00
 1975 197    65    52  19.5  -6.0 46.50  7.79  0.80  2.36 206.4  1.88 0.532  2.41  4598    14   556  4028   801  3191     0  0.00     0     0  1784    35 31.52 7.527  44.7     0     0  1167   234  0.99  0.86 120.9  34.2  4.49  0.00  0.00  0.00  0.13  0.13  0.13   0.9  0.00  0.00  0.00  0.00
 1975 198    66    53  19.0  -6.0 47.61  7.79  0.79  2.47 274.3  1.85 0.571  2.43  4858    14   577  4268   795  3431     0  0.00     0     0  1862    42 31.52 8.055  44.1     0     0  1167   233  1.00  0.87 141.5  31.6  3.65  0.00  0.00  0.00  0.09  0.09  0.09   0.7  0.00  0.00  0.00  0.00
 1975 199    67    54  18.0  -6.0 48.65  7.79  0.79  2.57 247.4  1.83 0.607  2.44  5094    14   593  4486   788  3650     0  0.00     0     0  1933    47 31.52 8.574  43.6     0     0  1167   233  1.02  0.88 137.9  36.4  4.47  0.00  0.00  0.00  0.05  0.05  0.05   0.9  0.00  0.00  0.00  0.00
 1975 200    68    55  18.0  -6.0 49.70  7.79  0.79  2.67 265.3  1.81 0.646  2.46  5347    14   610  4723   782  3780     0  0.00   108   108  2010    53 31.52 9.108  43.1     0     0  1167   232  1.03  0.89 132.0  34.0  4.50  0.00  0.00  0.00  0.01  0.01  0.01   1.0  0.00  0.00  0.00  0.00
 1975 201    69    56  19.0  -6.0 52.77  7.79  0.78  2.70 294.1  1.79 0.689  2.48  5629    14   627  4987   775  3811     0  0.00   342   228  2096    59 31.52 9.688  42.5     0     0  1167   231  1.05  0.90 127.9  29.2  4.10  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 1975 202    70    57  19.0  -6.0 56.57  7.79  0.78  2.70 292.6  1.77 0.731  2.50  5910    14   642  5254   770  3843     0  0.00   577   349  2180    64 31.52 10.28  42.0     0     0  1167   230  1.06  0.91 148.7  34.4  4.26  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 1975 203    71    58  19.0  -6.0 60.93  7.79  0.78  2.70 258.8  1.76 0.769  2.53  6161    14   653  5494   765  3868     0  0.00   793   459  2257    69 31.52 10.89  41.6     0     0  1167   230  1.08  0.93 143.0  37.2  4.91  0.00  0.00  0.00  0.00  0.00  0.00   1.8  0.00  0.00  0.00  0.00
 1975 204    72    59  16.5  -6.0 69.18  7.79  0.76  2.70 294.4  1.66 0.814  2.48  6449    14   661  5773   727  3941     0  0.00  1011   586  2367    95 31.52 11.43  41.7     0     0  1167   229  1.09  0.95 164.0  39.6  4.64  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 1975 205    73    60  22.5  -6.0 71.60  7.79  0.74  2.70 283.3  1.58 0.857  2.44  6727    14   667  6045   694  3998     0  0.00  1237   710  2471   117 31.52 12.18  41.7     0     0  1167   228  1.11  0.96 184.7  40.9  4.31  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.17  0.00  0.00
 1975 206    74    61  23.5  -6.0 73.41  7.79  0.71  2.70 245.9  1.47 0.852  2.33  6970    14   669  6286   648  4035    42  0.01  1413   752  2700   148 31.52 12.96  44.3 17251 .0002  1167   227  1.13  0.98 165.4  41.7  4.94  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.23  0.00  0.00
 1975 207    75    62  21.5  -6.0 75.07  7.79  0.68  2.70 231.6  1.36 0.848  2.21  7199    14   671  6513   600  4144   125  0.02  1464   835  2876   180 31.52 13.68  46.3 17251 .0007  1167   226  1.15  0.98 155.8  43.4  5.48  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.10  0.00  0.00
 1975 208    76    63  25.5  -6.0 77.03  7.79  0.66  2.57 246.2  1.25 0.842  2.10  7442    14   674  6755   556  4219   271  0.04  1500   980  3001   209 31.52 14.54  47.8 17251 .0016  1167   226  1.17  0.98 150.7  31.6  4.14  0.00  0.00  0.00  0.00  0.00  0.00   0.5  0.05  0.37  0.00  0.00
 1975 209    77    64  26.5  -6.0 79.03  7.79  0.62  2.30 201.0  1.13 0.837  1.97  7641    14   675  6952   503  4218   477  0.07  1510  1186  3027   244 31.52 15.41  48.6 17251 .0028  1167   225  1.19  0.98 148.9  37.4  4.98  0.00  0.00  0.00  0.00  0.00  0.00   0.2  0.15  0.43  0.00  0.00
 1975 210    78    65  25.0  -6.0 80.33  7.79  0.57  2.27 132.8  1.00 0.832  1.83  7772    14   676  7082   448  4135   731  0.10  1489  1440  2938   279 31.52 16.26  48.4 17251 .0042  1167   224  1.21  0.98 177.1  68.7  7.70  0.00  0.00  0.00  0.16  0.16  0.16   0.2  0.00  0.33  0.00  0.00
 1975 211    79    66  16.5  -6.0 80.78  7.79  0.54  1.87  89.0  0.91 0.829  1.74  7860    14   676  7169   408  4063   923  0.13  1469  1633  2859   305 31.52 16.81  48.1 17251 .0054  1167   223  1.23  0.98 176.5  99.8 11.23  0.00  0.00  0.00  0.31  0.31  0.31   0.1  0.00  0.00  0.00  0.00
 1975 212    80    67  12.0  -6.0 81.10  7.79  0.52  1.54  61.5  0.87 0.827  1.69  7920    14   677  7229   390  4033  1028  0.14  1461  1738  2827   317 31.52 17.22  48.0 17251 .0060  1167   222  1.24  0.98 197.5  99.9 14.93  0.00  0.00  0.00  0.43  0.43  0.43   0.3  0.00  0.00  0.00  0.00
 1975 213    81    68  13.0  -6.0 81.45  7.79  0.51  1.28  50.8  0.83 0.825  1.66  7970    14   677  7279   376  3982  1151  0.16  1444  1861  2762   326 31.52 17.66  47.6 17251 .0067  1167   222  1.25  0.98 196.4  99.9 14.45  0.00  0.00  0.00  0.53  0.53  0.53   0.1  0.00  0.00  0.00  0.00
 1975 214    82    69  15.5  -6.0 81.87  7.79  0.49  1.05  70.5  0.78 0.822  1.60  8040    14   677  7348   354  3908  1327  0.18  1420  2036  2670   340 31.52 18.18  47.0 17251 .0077  1167   221  1.26  0.98 192.1  76.6  7.94  0.00  0.00  0.00  0.61  0.61  0.61   0.0  0.00  0.00  0.00  0.00
 1975 215    83    70  15.0  -6.0 82.27  7.79  0.46  0.86  37.0  0.73 0.819  1.55  8076    14   677  7385   329  3818  1491  0.20  1391  2200  2558   356 31.52 18.69  46.2 17251 .0086  1167   221  1.27  0.98 188.9  99.9 12.77  0.00  0.00  0.00  0.68  0.68  0.68   0.1  0.00  0.00  0.00  0.00
 1975 216    84    71  13.5  -6.0 82.64  7.79  0.44  0.71  35.0  0.67 0.817  1.49  8110    14   677  7419   306  3755  1617  0.22  1371  2326  2482   371 31.52 19.15  45.7 17251 .0094  1167   220  1.28  0.98 177.9  99.9 11.52  0.00  0.00  0.00  0.74  0.74  0.74   0.1  0.00  0.00  0.00  0.00
 1975 217    85    72  23.5  -6.0 83.27  7.79  0.41  0.58  35.0  0.62 0.813  1.44  8144    14   677  7453   284  3750  1661  0.22  1373  2371  2485   385 31.52 19.94  46.0 17251 .0096  1167   220  1.30  0.98 171.7  66.0  7.65  0.00  0.00  0.00  0.79  0.79  0.79   0.0  0.00  0.23  0.00  0.00
 1975 218    86    73  22.0  -6.0 83.86  7.79  0.37  0.48  28.9  0.55 0.809  1.36  8172    14   676  7481   251  3753  1692  0.23  1380  2401  2503   405 31.52 20.69  46.5 17251 .0098  1167   219  1.32  0.98 167.5  67.4  8.00  0.00  0.00  0.00  0.82  0.82  0.82   0.0  0.00  0.13  0.00  0.00
 1975 219    87    74  14.5  -6.0 84.25  7.79  0.34  0.40  10.5  0.48 0.807  1.29  8182    14   676  7492   220  3725  1746  0.23  1376  2455  2479   424 31.52 21.18  46.6 17251 .0101  1167   218  1.33  0.98 176.2  99.9 15.00  0.00  0.00  0.00  0.85  0.85  0.85   0.1  0.00  0.00  0.00  0.00
 1975 220    88    75  17.0  -6.0 84.71  7.79  0.31  0.33  14.1  0.43 0.804  1.24  8195    14   675  7506   199  3716  1776  0.24  1376  2486  2475   438 31.52 21.75  46.8 17251 .0103  1167   217  1.35  0.98 172.7  99.9 12.28  0.00  0.00  0.00  0.88  0.88  0.88   0.1  0.00  0.00  0.00  0.00
 1975 221    89    76  15.0  -6.0 85.11  7.79  0.28  0.28  11.3  0.38 0.801  1.18  8206    14   675  7517   175  3715  1793  0.24  1380  2503  2484   453 31.52 22.26  47.1 17251 .0104  1167   217  1.36  0.98 168.9  99.9 13.29  0.00  0.00  0.00  0.90  0.90  0.90   0.0  0.00  0.00  0.00  0.00
 1975 222    90    77  17.0  -6.0 85.57  7.79  0.25  0.23   6.8  0.33 0.799  1.13  8212    14   675  7523   154  3693  1835  0.24  1376  2545  2462   466 31.52 22.83  47.1 17251 .0106  1167   216  1.37  0.98 168.8  99.9 15.00  0.00  0.00  0.00  0.92  0.92  0.92   0.1  0.00  0.00  0.00  0.00
 1975 223    91    78  17.0  -6.0 86.03  7.79  0.21  0.19   4.4  0.28 0.796  1.08  8216    14   674  7527   130  3683  1858  0.25  1376  2568  2458   480 31.52 23.41  47.4 17251 .0108  1167   216  1.39  0.98 171.0  99.9 15.00  0.00  0.00  0.00  0.93  0.93  0.93   0.1  0.00  0.00  0.00  0.00
 1975 224    92    79  14.0  -6.0 86.41  7.79  0.18  0.16   4.9  0.23 0.794  1.02  8220    14   674  7532   107  3679  1873  0.25  1379  2582  2462   494 31.52 23.88  47.7 17251 .0109  1167   215  1.40  0.98 170.5  99.9 15.00  0.00  0.00  0.00  0.94  0.94  0.94   0.0  0.00  0.00  0.00  0.00
 1975 225    93    80  15.5  -6.0 86.82  7.79  0.15  0.13   2.9  0.19 0.792  0.98  8223    14   673  7535    88  3679  1880  0.25  1383  2589  2469   506 31.52 24.40  48.0 17251 .0109  1167   215  1.41  0.98 170.7  99.9 15.00  0.00  0.00  0.00  0.95  0.95  0.95   0.0  0.00  0.00  0.00  0.00
 1975 226    94    81  12.0  -6.0 87.15  7.79  0.12  0.11   2.1  0.14 0.790  0.93  8224    14   673  7537    68  3673  1895  0.25  1384  2604  2469   518 31.52 24.80  48.2 17251 .0110  1167   214  1.42  0.98 170.6  99.9 15.00  0.00  0.00  0.00  0.96  0.96  0.96   0.1  0.00  0.00  0.00  0.00
 1975 227    95    82  17.0  -6.0 87.60  7.79  0.09  0.09   1.2  0.11 0.787  0.90  8225    14   672  7538    52  3658  1920  0.25  1382  2630  2454   528 31.52 25.38  48.2 17251 .0111  1167   214  1.43  0.98 171.3  99.9 15.00  0.00  0.00  0.00  0.97  0.97  0.97   0.1  0.00  0.00  0.00  0.00
 1975 228    96    83  11.0  -6.0 87.90  7.79  0.05  0.07   0.8  0.06 0.786  0.85  8225    14   672  7539    30  3651  1934  0.26  1383  2644  2454   541 31.52 25.75  48.5 17251 .0112  1167   213  1.44  0.98 171.6  99.9 15.00  0.00  0.00  0.00  0.97  0.97  0.97   0.1  0.00  0.00  0.00  0.00
 1975 229    97    84  10.5  -6.0 88.18  7.79  0.03  0.06   0.2  0.03 0.784  0.82  8225    14   672  7539    16  3635  1960  0.26  1380  2669  2437   549 31.52 26.10  48.4 17251 .0114  1167   213  1.45  0.98 177.2  99.9 15.00  0.00  0.00  0.00  0.98  0.98  0.98   0.2  0.00  0.00  0.00  0.00
 1975 230    98    85  11.0  -6.0 88.48  7.79  0.00  0.05   0.2  0.01 0.781  0.79  8225    14   671  7539     2  3619  1971  0.26  1382  2681  2433   564 31.52 26.47  48.6 17251 .0114  1167   212  1.46  0.98 177.3  99.9 15.00  0.00  0.00  0.00  0.98  0.98  0.98   0.1  0.00  0.00  0.00  0.00
 1975 231    99    86  12.0  -6.0 88.80  7.79  0.00  0.04   0.0  0.00 0.777  0.78  8225    14   671  7540     0  3607  1975  0.26  1383  2685  2431   574 31.52 26.87  48.7 17251 .0115  1167   -99  1.47  0.98 182.8  99.9 15.00  0.00  0.00  0.00  0.98  0.98  0.98   0.0  0.00  0.00  0.00  0.00
 1975 232   100    87  12.5  -6.0 89.14  7.79  0.00  0.00   0.0  0.00 0.773  0.77  8224    14   670  7540     0  3585  1991  0.26  1381  2701  2415   583 31.52 27.29  48.6 17251 .0115  1167   -99  1.47  0.98 183.2  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.1  0.00  0.00  0.00  0.00
 1975 233   101    88  16.0  -6.0 89.57  7.79  0.00  0.00   0.0  0.00 0.768  0.77  8224    14   670  7540     0  3558  2010  0.27  1379  2719  2397   593 31.52 27.83  48.5 17251 .0116  1167   -99  1.47  0.98 195.3  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.1  0.00  0.00  0.00  0.00
 1975 234   102    89  19.5  -6.0 90.18  7.79  0.00  0.00   0.0  0.00 0.763  0.76  8223    14   669  7540     0  3527  2029  0.27  1377  2739  2377   606 31.52 28.48  48.5 17251 .0118  1167   -99  1.47  0.98 190.6  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.1  0.00  0.00  0.00  0.00

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  APR 27, 2025 19:38:50

*RUN   9        : 20.5 KG N/HA IRRIG        CSCER048 SWSW7501    9
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : SWSW7501 WH N RESPONSE,SWIFT CURRENT  7FE(N)*2IR  (DSSAT3)
 DATA PATH      : C:\DSSAT48\Wheat\
 TREATMENT  9   : 20.5 KG N/HA IRRIG        CSCER048
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNWLD SNWSD  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
 1975 145    13     0   6.5  -6.0  0.00  0.00  0.00  0.00   0.0  0.00 0.000  0.00    71    71     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   250   -99  0.03  0.98   3.6  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.35  0.50  0.00
 1975 146    14     1   7.5  -6.0  3.25  0.00  0.00  0.00   0.0  0.00 0.000  0.00    71    71     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   250   -99  0.03  0.98   3.6  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.25  0.50  0.00
 1975 147    15     2   8.0  -6.0  5.73  0.00  0.00  0.00   0.0  0.00 0.000  0.00    71    71     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   250   -99  0.03  0.98   3.7  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.20  0.50  0.00
 1975 148    16     3   8.5  -6.0  7.29  0.00  0.00  0.00   0.0  0.00 0.000  0.00    71    70     1     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   250   -99  0.04  0.98   4.5  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.15  0.45  0.00
 1975 149    17     4   8.5  -6.0  8.85  0.00  0.00  0.00   0.0  0.00 0.000  0.00    71    70     1     0     0     0     0  0.00     0     0     0     0     0 .0003   0.0     0     0   250   -99  0.06  0.98   5.1  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.15  0.40  0.00
 1975 150    18     5  12.5  -6.0 10.00  0.00  0.00  0.00   0.0  0.00 0.000  0.00    71    69     2     0     0     0     0  0.00     0     0     0     0     0 .0011   0.0     0     0   250   -99  0.07  0.98  14.8  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.38  0.00
 1975 151    19     6  12.0  -6.0 10.25  0.25  0.02  0.00   0.0  0.02 0.002  0.02    71    59     3     9     6     3     0  0.00     0     0     0     0     0 .0024   0.0     0     0   250   300  0.09  0.75  14.9  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.2  0.00  0.00  0.36  0.00
 1975 152    20     7  12.0  -6.0 10.49  0.49  0.03  2.70   4.6  0.04 0.004  0.04    75    49     4    22    12    10     0  0.00     0     0     3     0     0 .0043  15.8     0     0   250   298  0.11  0.76  15.3  99.9  1.58  0.00  0.00  0.00  0.00  0.00  0.00   0.3  0.00  0.00  0.34  0.00
 1975 153    21     8  15.5  -6.0 10.81  0.81  0.04  1.90   8.6  0.05 0.006  0.06    83    42     5    35    17    18     0  0.00     0     0    10     0     0 .0075  27.9     0     0   250   297  0.13  0.73  15.8  92.7  0.71  0.59  0.29  0.46  0.00  0.00  0.00   0.6  0.00  0.00  0.34  0.00
 1975 154    22     9  13.5  -6.0 11.09  1.09  0.06  2.70   4.2  0.07 0.008  0.08    87    32     7    48    24    24     0  0.00     0     0    12     0     0 .0112  24.6     0     0   250   297  0.15  0.76  24.3  99.9  2.98  0.00  0.00  0.00  0.00  0.00  0.00   0.3  0.00  0.00  0.33  0.00
 1975 155    23    10  11.5  -6.0 11.33  1.33  0.07  2.30  12.0  0.09 0.010  0.10    97    27     8    62    29    32     0  0.00     0     0    18     0     0 .0150  28.9     0     0   250   295  0.17  0.74  23.1  99.9  1.07  0.00  0.00  0.18  0.15  0.15  0.15   0.6  0.00  0.00  0.30  0.00
